competitorId,competitor,url,elementType,rawText,scrapeDate,title,metaDescription,contentHash,cleaned_text,sentiment,vader_sentiment,average_sentiment,technical_keywords,value_keywords,intent
rival1,Claude,https://claude.com/,h3,Cookie settings,2025-12-06T22:47:08.553007,Claude,"Talk with Claude, an AI assistant from Anthropic",df9b9219f0e5a623971726c9fb6edd720eebf5a55fe3698cefc7c01f5cc2efe4,cookie settings,0.0,0.0,0.0,0,0,Other
rival1,Claude,https://claude.com/,p,"We use cookies to deliver and improve our services, analyze site usage, and if you agree, to customize or personalize your experience and market our services to you. You can read our Cookie Policyhere.",2025-12-06T22:47:08.553032,Claude,"Talk with Claude, an AI assistant from Anthropic",f760fb4cd8908fd4122dbfdc39ba5359ef53d165acc29539354f7d08121b6049,we use cookies to deliver and improve our services analyze site usage and if you agree to customize or personalize your experience and market our services to you you can read our cookie policyhere,0.144,0.6597,0.40185,0,7,Value Proposition
rival1,Claude,https://claude.com/solutions/coding,h1,ThebestAIfordevelopers,2025-12-06T22:47:11.762348,Coding | Claude,"Transform your engineering workflow with our powerful coding model, available in Claude.ai and through the Claude API.",3aca1923e6e1931bd5c25cc8aa6d5ae0f6670a15d037fca6c35f36956f90ac29,thebestaifordevelopers,0.0,0.0,0.0,0,0,Other
rival1,Claude,https://claude.com/solutions/agents,p,"Hi Claude! Could you prepare for an exam or interview? If you need more information from me, ask me 1-2 key questions right away. If you think I should upload any documents that would help you do a better job, let me know. You can use the tools you have access to— like Google Drive, web search, etc.—if they’ll help you better accomplish this task. Do not use analysis tool. Please keep your responses friendly, brief and conversational.Please execute the task as soon as you can—an artifact would be great if it makes sense. If using an artifact, consider what kind of artifact (interactive, visual, checklist, etc.) might be most helpful for this specific task. Thanks for your help!",2025-12-06T22:47:13.405121,AI agents | Claude,Build powerful AI agents that reason through complex problems and execute tasks autonomously with reliable results.,96ea331b6e484c97149ae87504fce1e1e77c373d85334ed91d7979ed35146e80,hi claude could you prepare for an exam or interview if you need more information from me ask me key questions right away if you think i should upload any documents that would help you do a better job let me know you can use the tools you have access to like google drive web search etc if they ll help you better accomplish this task do not use analysis tool please keep your responses friendly brief and conversational please execute the task as soon as you can an artifact would be great if it makes sense if using an artifact consider what kind of artifact interactive visual checklist etc might be most helpful for this specific task thanks for your help,0.257,0.9873,0.62215,43,4,Technical
rival1,Claude,https://claude.com/solutions/agents,p,"Hi Claude! Could you explain a programming concept? If you need more information from me, ask me 1-2 key questions right away. If you think I should upload any documents that would help you do a better job, let me know. You can use the tools you have access to— like Google Drive, web search, etc.—if they’ll help you better accomplish this task. Do not use analysis tool. Please keep your responses friendly, brief and conversational.Please execute the task as soon as you can—an artifact would be great if it makes sense. If using an artifact, consider what kind of artifact (interactive, visual, checklist, etc.) might be most helpful for this specific task. Thanks for your help!",2025-12-06T22:47:13.405124,AI agents | Claude,Build powerful AI agents that reason through complex problems and execute tasks autonomously with reliable results.,8f10855fee9db50d69195e466fefe6c9a8cb5d7adbb045ab80af05d53e7c0ac9,hi claude could you explain a programming concept if you need more information from me ask me key questions right away if you think i should upload any documents that would help you do a better job let me know you can use the tools you have access to like google drive web search etc if they ll help you better accomplish this task do not use analysis tool please keep your responses friendly brief and conversational please execute the task as soon as you can an artifact would be great if it makes sense if using an artifact consider what kind of artifact interactive visual checklist etc might be most helpful for this specific task thanks for your help,0.263,0.9873,0.62515,43,4,Technical
rival1,Claude,https://claude.com/solutions/agents,p,"Hi Claude! Could you look over my code and give me tips? If you need more information from me, ask me 1-2 key questions right away. If you think I should upload any documents that would help you do a better job, let me know. You can use the tools you have access to— like Google Drive, web search, etc.—if they’ll help you better accomplish this task. Do not use analysis tool. Please keep your responses friendly, brief and conversational.Please execute the task as soon as you can—an artifact would be great if it makes sense. If using an artifact, consider what kind of artifact (interactive, visual, checklist, etc.) might be most helpful for this specific task. Thanks for your help!",2025-12-06T22:47:13.405128,AI agents | Claude,Build powerful AI agents that reason through complex problems and execute tasks autonomously with reliable results.,7bba5ea4a53938a4430e98845c9018f90a349447b058669ec4d04016ca0f8cab,hi claude could you look over my code and give me tips if you need more information from me ask me key questions right away if you think i should upload any documents that would help you do a better job let me know you can use the tools you have access to like google drive web search etc if they ll help you better accomplish this task do not use analysis tool please keep your responses friendly brief and conversational please execute the task as soon as you can an artifact would be great if it makes sense if using an artifact consider what kind of artifact interactive visual checklist etc might be most helpful for this specific task thanks for your help,0.254,0.9873,0.6206499999999999,44,4,Technical
rival1,Claude,https://claude.com/solutions/agents,p,"Hi Claude! Could you vibe code with me? If you need more information from me, ask me 1-2 key questions right away. If you think I should upload any documents that would help you do a better job, let me know. You can use the tools you have access to— like Google Drive, web search, etc.—if they’ll help you better accomplish this task. Do not use analysis tool. Please keep your responses friendly, brief and conversational.Please execute the task as soon as you can—an artifact would be great if it makes sense. If using an artifact, consider what kind of artifact (interactive, visual, checklist, etc.) might be most helpful for this specific task. Thanks for your help!",2025-12-06T22:47:13.405132,AI agents | Claude,Build powerful AI agents that reason through complex problems and execute tasks autonomously with reliable results.,962b27141460c2e721d066a011146530122f719687688c4c28be57c4393e01dd,hi claude could you vibe code with me if you need more information from me ask me key questions right away if you think i should upload any documents that would help you do a better job let me know you can use the tools you have access to like google drive web search etc if they ll help you better accomplish this task do not use analysis tool please keep your responses friendly brief and conversational please execute the task as soon as you can an artifact would be great if it makes sense if using an artifact consider what kind of artifact interactive visual checklist etc might be most helpful for this specific task thanks for your help,0.261,0.9873,0.62415,44,4,Technical
rival1,Claude,https://claude.com/solutions/agents,p,This is another test,2025-12-06T22:47:13.405135,AI agents | Claude,Build powerful AI agents that reason through complex problems and execute tasks autonomously with reliable results.,2200aa551985698a96823da13d7ea36ad62bc9a040e30690fe11294982a74f21,this is another test,0.0,0.0,0.0,0,0,Other
rival1,Claude,https://claude.com/solutions/agents,p,"Hi Claude! Could you write grant proposals? If you need more information from me, ask me 1-2 key questions right away. If you think I should upload any documents that would help you do a better job, let me know. You can use the tools you have access to — like Google Drive, web search, etc. — if they’ll help you better accomplish this task. Do not use analysis tool. Please keep your responses friendly, brief and conversational.Please execute the task as soon as you can - an artifact would be great if it makes sense. If using an artifact, consider what kind of artifact (interactive, visual, checklist, etc.) might be most helpful for this specific task. Thanks for your help!",2025-12-06T22:47:13.405138,AI agents | Claude,Build powerful AI agents that reason through complex problems and execute tasks autonomously with reliable results.,6e2e1af992e4367f1ae5542e92783d098fa8e16c1a82635714d7c4d0e966e254,hi claude could you write grant proposals if you need more information from me ask me key questions right away if you think i should upload any documents that would help you do a better job let me know you can use the tools you have access to like google drive web search etc if they ll help you better accomplish this task do not use analysis tool please keep your responses friendly brief and conversational please execute the task as soon as you can an artifact would be great if it makes sense if using an artifact consider what kind of artifact interactive visual checklist etc might be most helpful for this specific task thanks for your help,0.278,0.9887,0.6333500000000001,43,4,Technical
rival1,Claude,https://claude.com/solutions/agents,p,this is a test,2025-12-06T22:47:13.405141,AI agents | Claude,Build powerful AI agents that reason through complex problems and execute tasks autonomously with reliable results.,2e99758548972a8e8822ad47fa1017ff72f06f3ff6a016851f45c398732bc50c,this is a test,0.0,0.0,0.0,0,0,Other
rival1,Claude,https://claude.com/solutions/agents,h3,Cookie settings,2025-12-06T22:47:13.405143,AI agents | Claude,Build powerful AI agents that reason through complex problems and execute tasks autonomously with reliable results.,df9b9219f0e5a623971726c9fb6edd720eebf5a55fe3698cefc7c01f5cc2efe4,cookie settings,0.0,0.0,0.0,0,0,Other
rival1,Claude,https://claude.com/solutions/agents,p,"We use cookies to deliver and improve our services, analyze site usage, and if you agree, to customize or personalize your experience and market our services to you. You can read our Cookie Policyhere.",2025-12-06T22:47:13.405146,AI agents | Claude,Build powerful AI agents that reason through complex problems and execute tasks autonomously with reliable results.,f760fb4cd8908fd4122dbfdc39ba5359ef53d165acc29539354f7d08121b6049,we use cookies to deliver and improve our services analyze site usage and if you agree to customize or personalize your experience and market our services to you you can read our cookie policyhere,0.144,0.6597,0.40185,0,7,Value Proposition
rival1,Claude,https://claude.com/solutions/agents,p,Enables security and basic functionality.,2025-12-06T22:47:13.405149,AI agents | Claude,Build powerful AI agents that reason through complex problems and execute tasks autonomously with reliable results.,f585ce8bbc49986892ea3c2f0c02eb49827637b06be28f1ebe5c539147ba5bc4,enables security and basic functionality,0.375,0.34,0.35750000000000004,0,1,Value Proposition
rival1,Claude,https://claude.com/solutions/agents,p,Enables tracking of site performance.,2025-12-06T22:47:13.405151,AI agents | Claude,Build powerful AI agents that reason through complex problems and execute tasks autonomously with reliable results.,2b1d74d6d9be6a6df19e7f58ab009ecde9ec1dd4781603758ffc86dda71ba7ab,enables tracking of site performance,0.0,0.0,0.0,0,2,Value Proposition
rival1,Claude,https://claude.com/solutions/agents,p,Enables ads personalization and tracking.,2025-12-06T22:47:13.405153,AI agents | Claude,Build powerful AI agents that reason through complex problems and execute tasks autonomously with reliable results.,07ed5a93856ddfc34fc3170679ac7f8274d11bd468ab6d271bfd8ffc2046389b,enables ads personalization and tracking,0.0,0.0,0.0,0,1,Value Proposition
rival1,Claude,https://claude.com/platform/api,h1,BuildontheClaudeDeveloperPlatform,2025-12-06T22:47:15.452763,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",9787f695794ffabbe237f2b99ec2309f69fa1b0e286773000758d744a5586b81,buildontheclaudedeveloperplatform,0.0,0.0,0.0,0,0,Other
rival1,Claude,https://claude.com/platform/api,p,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",2025-12-06T22:47:15.452778,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",6d7d1fffa7824e1c5b166dbfd1c4dc81e6762e6b9d92bdaf3616a337186b6d0d,use our api to create new user experiences products and ways to work with the most advanced ai models on the market,0.18,0.5256,0.3528,2,2,Balanced
rival1,Claude,https://claude.com/platform/api,p,"“The platform’s Prompt caching makes Notion AI faster and cheaper, all while maintaining state-of-the-art quality. This enables us to create a more elevated and responsive user experience for our customers.”",2025-12-06T22:47:15.452782,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",19a1bed3a04a2be8954965e532a03355985b057aba0679e03870d64ef62c5b89,the platform s prompt caching makes notion ai faster and cheaper all while maintaining state of the art quality this enables us to create a more elevated and responsive user experience for our customers,0.14,0.5945,0.36725,5,6,Value Proposition
rival1,Claude,https://claude.com/platform/api,p,"“Claude Opus 4.5 handles long-horizon coding tasks more efficiently than any model we’ve tested. It achieves higher pass rates on held-out tests while using up to 65% fewer tokens, giving developers real cost control without sacrificing quality.”",2025-12-06T22:47:15.452786,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",0cdf741530f059c7bc0dd01e4088b29110d64978cc94509335a9a8710f30f52e,claude opus handles long horizon coding tasks more efficiently than any model we ve tested it achieves higher pass rates on held out tests while using up to fewer tokens giving developers real cost control without sacrificing quality,0.13,0.659,0.3945,6,4,Technical
rival1,Claude,https://claude.com/platform/api,p,"“The decision to choose Claude was entirely data-driven. We tested multiple model providers side by side, and Claude consistently delivered the best results for case resolution rates and customer satisfaction scores.”",2025-12-06T22:47:15.452790,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",d8618c0fe01743fcb10b460a193c77f48bee4c9cf4c14899809a0e345d086a83,the decision to choose claude was entirely data driven we tested multiple model providers side by side and claude consistently delivered the best results for case resolution rates and customer satisfaction scores,0.191,0.7964,0.4937,3,2,Technical
rival1,Claude,https://claude.com/platform/api,p,“The partnership with Anthropic has been exceptional—their guidance and support have helped our engineering teams maximize the models.”,2025-12-06T22:47:15.452792,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",544cfb9768da586be48ff084241df7264f6855c99c6cdd9f4f8b8c6284f1371a,the partnership with anthropic has been exceptional their guidance and support have helped our engineering teams maximize the models,0.13,0.4019,0.26595,0,2,Value Proposition
rival1,Claude,https://claude.com/platform/api,p,"“With Claude, we’re not just automating customer service—we’re elevating it to truly human quality. This lets support teams think more strategically about customer experience and what makes interactions genuinely valuable.”",2025-12-06T22:47:15.452795,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",b72637ca643513f7ae68550383ccc616c3273cf34bd91566a5275ff449fdb432,with claude we re not just automating customer service we re elevating it to truly human quality this lets support teams think more strategically about customer experience and what makes interactions genuinely valuable,0.225,0.8271,0.52605,3,6,Value Proposition
rival1,Claude,https://claude.com/platform/api,p,"“We're seeing state-of-the-art coding performance from Claude Sonnet 4.5, with significant improvements on longer horizon tasks. It reinforces why many developers using Cursor choose Claude for solving their most complex problems.”",2025-12-06T22:47:15.452798,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",69b9e58cadb8bdd1f856209481242bd748f8cf1f7903f77b1eda1a24179a06b0,we re seeing state of the art coding performance from claude sonnet with significant improvements on longer horizon tasks it reinforces why many developers using cursor choose claude for solving their most complex problems,0.09000000000000001,0.3657,0.22785000000000002,4,7,Value Proposition
rival1,Claude,https://claude.com/platform/api,p,"“The platform’s Prompt caching makes Notion AI faster and cheaper, all while maintaining state-of-the-art quality. This enables us to create a more elevated and responsive user experience for our customers.”",2025-12-06T22:47:15.452801,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",19a1bed3a04a2be8954965e532a03355985b057aba0679e03870d64ef62c5b89,the platform s prompt caching makes notion ai faster and cheaper all while maintaining state of the art quality this enables us to create a more elevated and responsive user experience for our customers,0.14,0.5945,0.36725,5,6,Value Proposition
rival1,Claude,https://claude.com/platform/api,p,"“Claude Opus 4.5 handles long-horizon coding tasks more efficiently than any model we’ve tested. It achieves higher pass rates on held-out tests while using up to 65% fewer tokens, giving developers real cost control without sacrificing quality.”",2025-12-06T22:47:15.452804,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",0cdf741530f059c7bc0dd01e4088b29110d64978cc94509335a9a8710f30f52e,claude opus handles long horizon coding tasks more efficiently than any model we ve tested it achieves higher pass rates on held out tests while using up to fewer tokens giving developers real cost control without sacrificing quality,0.13,0.659,0.3945,6,4,Technical
rival1,Claude,https://claude.com/platform/api,p,"“The decision to choose Claude was entirely data-driven. We tested multiple model providers side by side, and Claude consistently delivered the best results for case resolution rates and customer satisfaction scores.”",2025-12-06T22:47:15.452806,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",d8618c0fe01743fcb10b460a193c77f48bee4c9cf4c14899809a0e345d086a83,the decision to choose claude was entirely data driven we tested multiple model providers side by side and claude consistently delivered the best results for case resolution rates and customer satisfaction scores,0.191,0.7964,0.4937,3,2,Technical
rival1,Claude,https://claude.com/platform/api,p,“The partnership with Anthropic has been exceptional—their guidance and support have helped our engineering teams maximize the models.”,2025-12-06T22:47:15.452809,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",544cfb9768da586be48ff084241df7264f6855c99c6cdd9f4f8b8c6284f1371a,the partnership with anthropic has been exceptional their guidance and support have helped our engineering teams maximize the models,0.13,0.4019,0.26595,0,2,Value Proposition
rival1,Claude,https://claude.com/platform/api,p,"“With Claude, we’re not just automating customer service—we’re elevating it to truly human quality. This lets support teams think more strategically about customer experience and what makes interactions genuinely valuable.”",2025-12-06T22:47:15.452811,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",b72637ca643513f7ae68550383ccc616c3273cf34bd91566a5275ff449fdb432,with claude we re not just automating customer service we re elevating it to truly human quality this lets support teams think more strategically about customer experience and what makes interactions genuinely valuable,0.225,0.8271,0.52605,3,6,Value Proposition
rival1,Claude,https://claude.com/platform/api,p,"“We're seeing state-of-the-art coding performance from Claude Sonnet 4.5, with significant improvements on longer horizon tasks. It reinforces why many developers using Cursor choose Claude for solving their most complex problems.”",2025-12-06T22:47:15.452814,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",69b9e58cadb8bdd1f856209481242bd748f8cf1f7903f77b1eda1a24179a06b0,we re seeing state of the art coding performance from claude sonnet with significant improvements on longer horizon tasks it reinforces why many developers using cursor choose claude for solving their most complex problems,0.09000000000000001,0.3657,0.22785000000000002,4,7,Value Proposition
rival1,Claude,https://claude.com/platform/api,p,"“The platform’s Prompt caching makes Notion AI faster and cheaper, all while maintaining state-of-the-art quality. This enables us to create a more elevated and responsive user experience for our customers.”",2025-12-06T22:47:15.452817,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",19a1bed3a04a2be8954965e532a03355985b057aba0679e03870d64ef62c5b89,the platform s prompt caching makes notion ai faster and cheaper all while maintaining state of the art quality this enables us to create a more elevated and responsive user experience for our customers,0.14,0.5945,0.36725,5,6,Value Proposition
rival1,Claude,https://claude.com/platform/api,p,"“Claude Opus 4.5 handles long-horizon coding tasks more efficiently than any model we’ve tested. It achieves higher pass rates on held-out tests while using up to 65% fewer tokens, giving developers real cost control without sacrificing quality.”",2025-12-06T22:47:15.452819,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",0cdf741530f059c7bc0dd01e4088b29110d64978cc94509335a9a8710f30f52e,claude opus handles long horizon coding tasks more efficiently than any model we ve tested it achieves higher pass rates on held out tests while using up to fewer tokens giving developers real cost control without sacrificing quality,0.13,0.659,0.3945,6,4,Technical
rival1,Claude,https://claude.com/platform/api,p,"“The decision to choose Claude was entirely data-driven. We tested multiple model providers side by side, and Claude consistently delivered the best results for case resolution rates and customer satisfaction scores.”",2025-12-06T22:47:15.452822,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",d8618c0fe01743fcb10b460a193c77f48bee4c9cf4c14899809a0e345d086a83,the decision to choose claude was entirely data driven we tested multiple model providers side by side and claude consistently delivered the best results for case resolution rates and customer satisfaction scores,0.191,0.7964,0.4937,3,2,Technical
rival1,Claude,https://claude.com/platform/api,p,“The partnership with Anthropic has been exceptional—their guidance and support have helped our engineering teams maximize the models.”,2025-12-06T22:47:15.452825,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",544cfb9768da586be48ff084241df7264f6855c99c6cdd9f4f8b8c6284f1371a,the partnership with anthropic has been exceptional their guidance and support have helped our engineering teams maximize the models,0.13,0.4019,0.26595,0,2,Value Proposition
rival1,Claude,https://claude.com/platform/api,p,"“With Claude, we’re not just automating customer service—we’re elevating it to truly human quality. This lets support teams think more strategically about customer experience and what makes interactions genuinely valuable.”",2025-12-06T22:47:15.452827,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",b72637ca643513f7ae68550383ccc616c3273cf34bd91566a5275ff449fdb432,with claude we re not just automating customer service we re elevating it to truly human quality this lets support teams think more strategically about customer experience and what makes interactions genuinely valuable,0.225,0.8271,0.52605,3,6,Value Proposition
rival1,Claude,https://claude.com/platform/api,p,"“We're seeing state-of-the-art coding performance from Claude Sonnet 4.5, with significant improvements on longer horizon tasks. It reinforces why many developers using Cursor choose Claude for solving their most complex problems.”",2025-12-06T22:47:15.452830,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",69b9e58cadb8bdd1f856209481242bd748f8cf1f7903f77b1eda1a24179a06b0,we re seeing state of the art coding performance from claude sonnet with significant improvements on longer horizon tasks it reinforces why many developers using cursor choose claude for solving their most complex problems,0.09000000000000001,0.3657,0.22785000000000002,4,7,Value Proposition
rival1,Claude,https://claude.com/platform/api,p,"“The platform’s Prompt caching makes Notion AI faster and cheaper, all while maintaining state-of-the-art quality. This enables us to create a more elevated and responsive user experience for our customers.”",2025-12-06T22:47:15.452836,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",19a1bed3a04a2be8954965e532a03355985b057aba0679e03870d64ef62c5b89,the platform s prompt caching makes notion ai faster and cheaper all while maintaining state of the art quality this enables us to create a more elevated and responsive user experience for our customers,0.14,0.5945,0.36725,5,6,Value Proposition
rival1,Claude,https://claude.com/platform/api,p,"“Claude Opus 4.5 handles long-horizon coding tasks more efficiently than any model we’ve tested. It achieves higher pass rates on held-out tests while using up to 65% fewer tokens, giving developers real cost control without sacrificing quality.”",2025-12-06T22:47:15.452839,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",0cdf741530f059c7bc0dd01e4088b29110d64978cc94509335a9a8710f30f52e,claude opus handles long horizon coding tasks more efficiently than any model we ve tested it achieves higher pass rates on held out tests while using up to fewer tokens giving developers real cost control without sacrificing quality,0.13,0.659,0.3945,6,4,Technical
rival1,Claude,https://claude.com/platform/api,h2,Choosehowtogetstarted,2025-12-06T22:47:15.452845,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",37e237526f9e3fc72e98f2abe9d14016727f616524de81f7be60f879157b7e0d,choosehowtogetstarted,0.0,0.0,0.0,0,0,Other
rival1,Claude,https://claude.com/platform/api,p,Build on your own,2025-12-06T22:47:15.452847,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",732973c3c740da1bbc7a4b705edb0c2f5bc940117f9a70413a866f56f62e7a9e,build on your own,0.0,0.0,0.0,0,1,Value Proposition
rival1,Claude,https://claude.com/platform/api,p,Launch your own generative AI solution with:,2025-12-06T22:47:15.452850,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",c7f6af0848f078731f5d97028e7033e30384a34060f64bc3cdfe4799d9bf20d5,launch your own generative ai solution with,0.277,0.3182,0.2976,1,0,Technical
rival1,Claude,https://claude.com/platform/api,p,Get extra support,2025-12-06T22:47:15.452852,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",d7ada0daaea4f006117561ba2ee68f2cbf2a789aaa80052dbd6af145cbc499fd,get extra support,0.574,0.4019,0.48795,0,1,Value Proposition
rival1,Claude,https://claude.com/platform/api,p,Need custom rate limits or hands-on help? Contact our sales team for:,2025-12-06T22:47:15.452854,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",54b387aeb3c07a2edc5a63a597f5a251d68c417b8af48756967e258c562b91b2,need custom rate limits or hands on help contact our sales team for,0.184,0.4019,0.29295,1,0,Technical
rival1,Claude,https://claude.com/platform/api,h2,Claudemodels,2025-12-06T22:47:15.452858,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",26a3fb943c7f793d8ec63a6e9b1d8488d6478ce7d33c5d01df45a06f94a2d13d,claudemodels,0.0,0.0,0.0,0,0,Other
rival1,Claude,https://claude.com/platform/api,p,"Right-sized for any task, our models offer the best combination of speed and performance.",2025-12-06T22:47:15.452860,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",a61fa979aeb5c8a3be7b5f72f7a508dfd109d3db685fcc95ff1ac14bfdc20189,right sized for any task our models offer the best combination of speed and performance,0.231,0.6369,0.43395,1,2,Value Proposition
rival1,Claude,https://claude.com/platform/api,h3,Opus 4.5,2025-12-06T22:47:15.452862,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",768f7b246b7ecff297b285af72dcdf66ee20289fe64ec19c66cd42b543f8c704,opus,0.0,0.0,0.0,1,0,Technical
rival1,Claude,https://claude.com/platform/api,h3,Sonnet 4.5,2025-12-06T22:47:15.452865,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",c41eaad51b8b184b1793079e92b4dbef09967118e4a1755ce2b9528c032ca9c5,sonnet,0.0,0.0,0.0,0,1,Value Proposition
rival1,Claude,https://claude.com/platform/api,h3,Haiku 4.5,2025-12-06T22:47:15.452867,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",ca93d0825f5a97af75263d1f3eeaed2e9b1363a726cb20db2c03503fecbea440,haiku,0.0,0.0,0.0,0,0,Other
rival1,Claude,https://claude.com/platform/api,p,Prompt caching pricing reflects 5-minute TTL. Learn aboutextended prompt caching.,2025-12-06T22:47:15.452870,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",02218f59e4e63b8fe35fc0126fca38673cacff6910bb5de2d7b5dd4c565ad112,prompt caching pricing reflects minute ttl learn aboutextended prompt caching,0.0,0.0,0.0,0,2,Value Proposition
rival1,Claude,https://claude.com/platform/api,h2,Domorewithbuilt-intools,2025-12-06T22:47:15.452876,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",788349986139943a994920fc1c0d99ff10976a8601042f5d6a7d6e623a72c5ef,domorewithbuilt intools,0.0,0.0,0.0,0,0,Other
rival1,Claude,https://claude.com/platform/api,p,Prompt caching,2025-12-06T22:47:15.452878,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",92ad3545c58ba09d857951201b5e221cb265a6028781521b010bee526d8af599,prompt caching,0.0,0.0,0.0,0,1,Value Proposition
rival1,Claude,https://claude.com/platform/api,p,Give Claude more background knowledge and example outputs to reduce costs and latency.,2025-12-06T22:47:15.452881,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",ce8fb2b83d5ddacbb669ae0501a8a124b8b26919e8f0624eb933c305133418d9,give claude more background knowledge and example outputs to reduce costs and latency,0.0,0.0,0.0,1,0,Technical
rival1,Claude,https://claude.com/platform/api,p,Web search,2025-12-06T22:47:15.452883,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",7711faa74a10416c7a2bccf9a9ce8442808f2d7ff9609be154625f8566bc732e,web search,0.0,0.0,0.0,2,0,Technical
rival1,Claude,https://claude.com/platform/api,p,"Augment Claude’s knowledge with current, real-world data from across the web.",2025-12-06T22:47:15.452885,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",f45501a0650ee97bf39323b96cae8650899dc70198e8d6d4ee51a2f86b70af70,augment claude s knowledge with current real world data from across the web,0.0,0.0,0.0,3,0,Technical
rival1,Claude,https://claude.com/platform/api,p,Advanced tool use,2025-12-06T22:47:15.452888,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",862715e49cbb6c904bbe34a0e2f2d8a96457239fa41b8c3f7316571a9f7f096e,advanced tool use,0.5,0.25,0.375,1,0,Technical
rival1,Claude,https://claude.com/platform/api,p,Allow Claude to interact with hundreds of external tools and APIs so it can perform a wider range of tasks.,2025-12-06T22:47:15.452890,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",c671388d7b6b31efc4a9c99bfd7b94ea2cad03f083918aa60372f0a062f4f12a,allow claude to interact with hundreds of external tools and apis so it can perform a wider range of tasks,0.095,0.2263,0.16065000000000002,3,0,Technical
rival1,Claude,https://claude.com/platform/api,p,Batch processing,2025-12-06T22:47:15.452892,Claude Developer Platform | Claude,"Use our API to create new user experiences, products, and ways to work with the most advanced AI models on the market.",325973b31750500257f90fd14c3f5bc44f434b1e105c2e18ab9e20b3e4c60c56,batch processing,0.0,0.0,0.0,0,0,Other
